,ID,item_id,item,sequence,n_DD_event,dd_event_sequence,source,target,n_DD_event_new,dd_event_sequence_new,source_new,target_new,clnddseq,clnddseq_len,Condition,D_D_TotalTimeSpent,TotalTimeSpentonItem,ItemResponse,ItemFinalScore,n_Condition,single_Condition,source1,source2,source3,source4,source5,target1,target2,target3,target4,target5,source_ascending,source_descending,target_ascending,target_descending,nunique_target,nunique_source,source_focus,target_focus,source_partial_ascending,source_partial_descending,source_partial_focus,target_partial_ascending,target_partial_descending,target_partial_focus,strategy,ItemFinalScoreBinary,new_strategy,pretest_final_score_total,logTime,itemtime,
58172,AU7A3QNJF3O00,5b,5,start_s1;s1_t1;start_s2;s2_t3;start_s3;s3_t2;start_s4;s4_t3;start_s5;s5_t1,5,source1_to_target1;source2_to_target3;source3_to_target2;source4_to_target3;source5_to_target1,source1;source2;source3;source4;source5,target1;target3;target2;target3;target1,5,s1_t1;s2_t3;s3_t2;s4_t3;s5_t1,s1;s2;s3;s4;s5,t1;t3;t2;t3;t1,s1_t1;s2_t3;s3_t2;s4_t3;s5_t1,5,2,670.40457,81.37042,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,1,3,2,3,1,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,5,4.399011816,79.318,-2.05242
58185,AU7A3QNJF3O00,7b,7,start_s1;s1_t1;start_s5;s5_t3;start_s2;s2_t3;start_s4;s4_t2;start_s3;s3_t1,5,source1_to_target1;source5_to_target3;source2_to_target3;source4_to_target2;source3_to_target1,source1;source5;source2;source4;source3,target1;target3;target3;target2;target1,5,s1_t1;s5_t3;s2_t3;s4_t2;s3_t1,s1;s5;s2;s4;s3,t1;t3;t3;t2;t1,s1_t1;s5_t3;s2_t3;s4_t2;s3_t1,5,2,670.40457,32.27313,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source5"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}]}",2,1,1,1,5,2,4,3,1,3,3,2,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,5,3.474234995,32.986,0.71287
58198,AU7A3QNJF3O00,8b,8,start_s1;s1_t2;start_s2;s2_t3;start_s4;s4_t3;start_s5;s5_t1;start_s3;s3_t1,5,source1_to_target2;source2_to_target3;source4_to_target3;source5_to_target1;source3_to_target1,source1;source2;source4;source5;source3,target2;target3;target3;target1;target1,5,s1_t2;s2_t3;s4_t3;s5_t1;s3_t1,s1;s2;s4;s5;s3,t2;t3;t3;t1;t1,s1_t2;s2_t3;s4_t3;s5_t1;s3_t1,5,2,670.40457,21.68731,"{""target1"":[{""id"":""source5"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source1"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,4,5,3,2,3,3,1,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,5,3.076727297,21.443,-0.24431
58211,AU7A3QNJF3O00,9b,9,start_s1;s1_t3;start_s2;s2_t2;start_s3;s3_t1;start_s4;s4_t1;start_s5;s5_t3,5,source1_to_target3;source2_to_target2;source3_to_target1;source4_to_target1;source5_to_target3,source1;source2;source3;source4;source5,target3;target2;target1;target1;target3,5,s1_t3;s2_t2;s3_t1;s4_t1;s5_t3,s1;s2;s3;s4;s5,t3;t2;t1;t1;t3,s1_t3;s2_t2;s3_t1;s4_t1;s5_t3,5,2,670.40457,22.6602,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,3,2,1,1,3,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,5,3.120610082,22.293,-0.3672
58224,AU849EHZNGV2Z,10c,10,start_s1;s1_t3;start_s2;s2_t1;start_s3;s3_t3;start_s4;s4_t2;start_s5;s5_t1,5,source1_to_target3;source2_to_target1;source3_to_target3;source4_to_target2;source5_to_target1,source1;source2;source3;source4;source5,target3;target1;target3;target2;target1,5,s1_t3;s2_t1;s3_t3;s4_t2;s5_t1,s1;s2;s3;s4;s5,t3;t1;t3;t2;t1,s1_t3;s2_t1;s3_t3;s4_t2;s5_t1,5,3,542.20037,74.66282,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,3,1,3,2,1,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,8,4.312982244,74.729,0.06618
58237,AU849EHZNGV2Z,1c,1,start_s2;s2_t1;start_s3;s3_t1;start_s5;s5_t2;start_s4;s4_t3;start_s1;s1_t3,5,source2_to_target1;source3_to_target1;source5_to_target2;source4_to_target3;source1_to_target3,source2;source3;source5;source4;source1,target1;target1;target2;target3;target3,5,s2_t1;s3_t1;s5_t2;s4_t3;s1_t3,s2;s3;s5;s4;s1,t1;t1;t2;t3;t3,s2_t1;s3_t1;s5_t2;s4_t3;s1_t3,5,3,542.20037,25.04536,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source4"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",2,1,1,2,3,5,4,1,1,1,2,3,3,FALSE,FALSE,TRUE,FALSE,3,5,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,8,3.220688581,25.865,0.81964
58250,AU849EHZNGV2Z,2c,2,start_s1;s1_t3;start_s5;s5_t2;start_s4;s4_t1;start_s5;move_s5_from_t2_t3;start_s2;s2_t2;start_s3;s3_t1,5,source1_to_target3;source5_to_target2;source4_to_target1;source2_to_target2;source3_to_target1,source1;source5;source4;source2;source3,target3;target2;target1;target2;target1,6,s1_t3;s5_t2;s4_t1;s5_t3;s2_t2;s3_t1,s1;s5;s4;s5;s2;s3,t3;t2;t1;t3;t2;t1,s1_t3;s5_t2;s4_t1;s2_t2;s3_t1,5,3,542.20037,121.9869,"{""target1"":[{""id"":""source4"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",2,1,1,1,5,4,2,3,3,2,1,2,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,8,4.803913662,122.315,0.3281
58265,AU849EHZNGV2Z,3c,3,start_s1;s1_t1;start_s2;s2_t1;start_s3;s3_t3;start_s4;s4_t2;start_s5;s5_t3,5,source1_to_target1;source2_to_target1;source3_to_target3;source4_to_target2;source5_to_target3,source1;source2;source3;source4;source5,target1;target1;target3;target2;target3,5,s1_t1;s2_t1;s3_t3;s4_t2;s5_t3,s1;s2;s3;s4;s5,t1;t1;t3;t2;t3,s1_t1;s2_t1;s3_t3;s4_t2;s5_t3,5,3,542.20037,122.9205,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",1,1,1,1,2,3,4,5,1,1,3,2,3,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,0,Source Focus,8,4.811537805,122.502,-0.4185
58278,AU849EHZNGV2Z,4c,4,start_s2;s2_t3;start_s1;s1_t1;start_s3;s3_t2;start_s5;s5_t3;start_s4;s4_t3,5,source2_to_target3;source1_to_target1;source3_to_target2;source5_to_target3;source4_to_target3,source2;source1;source3;source5;source4,target3;target1;target2;target3;target3,5,s2_t3;s1_t1;s3_t2;s5_t3;s4_t3,s2;s1;s3;s5;s4,t3;t1;t2;t3;t3,s2_t3;s1_t1;s3_t2;s5_t3;s4_t3,5,3,542.20037,92.3013,"{""target1"":[{""id"":""source1"",""sub"":""1""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source5"",""sub"":""2""},{""id"":""source4"",""sub"":""3""}]}",1,1,1,2,1,3,5,4,3,1,2,3,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,8,4.525058226,92.619,0.3177
58291,AU849EHZNGV2Z,5c,5,start_s1;s1_t1;start_s2;s2_t3;start_s3;s3_t2;start_s4;s4_t3;start_s5;s5_t1,5,source1_to_target1;source2_to_target3;source3_to_target2;source4_to_target3;source5_to_target1,source1;source2;source3;source4;source5,target1;target3;target2;target3;target1,5,s1_t1;s2_t3;s3_t2;s4_t3;s5_t1,s1;s2;s3;s4;s5,t1;t3;t2;t3;t1,s1_t1;s2_t3;s3_t2;s4_t3;s5_t1,5,3,542.20037,42.93803,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,1,3,2,3,1,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,8,3.759757913,43.652,0.71397
58304,AU849EHZNGV2Z,7c,7,start_s1;s1_t1;start_s3;s3_t1;start_s4;s4_t2;start_s5;s5_t3;start_s2;s2_t3,5,source1_to_target1;source3_to_target1;source4_to_target2;source5_to_target3;source2_to_target3,source1;source3;source4;source5;source2,target1;target1;target2;target3;target3,5,s1_t1;s3_t1;s4_t2;s5_t3;s2_t3,s1;s3;s4;s5;s2,t1;t1;t2;t3;t3,s1_t1;s3_t1;s4_t2;s5_t3;s2_t3,5,3,542.20037,11.50626,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source5"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}]}",2,1,1,1,3,4,5,2,1,1,2,3,3,FALSE,FALSE,TRUE,FALSE,3,5,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,8,2.442891235,11.406,-0.10026
58317,AU849EHZNGV2Z,8c,8,start_s1;s1_t2;start_s2;s2_t3;start_s4;s4_t3;start_s3;s3_t1;start_s5;s5_t1,5,source1_to_target2;source2_to_target3;source4_to_target3;source3_to_target1;source5_to_target1,source1;source2;source4;source3;source5,target2;target3;target3;target1;target1,5,s1_t2;s2_t3;s4_t3;s3_t1;s5_t1,s1;s2;s4;s3;s5,t2;t3;t3;t1;t1,s1_t2;s2_t3;s4_t3;s3_t1;s5_t1,5,3,542.20037,22.77856,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source1"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,4,3,5,2,3,3,1,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,8,3.125819743,23.253,0.47444
58330,AU849EHZNGV2Z,9c,9,start_s4;s4_t1;start_s3;s3_t1;start_s2;s2_t2;start_s5;s5_t3;start_s1;s1_t3,5,source4_to_target1;source3_to_target1;source2_to_target2;source5_to_target3;source1_to_target3,source4;source3;source2;source5;source1,target1;target1;target2;target3;target3,5,s4_t1;s3_t1;s2_t2;s5_t3;s1_t3,s4;s3;s2;s5;s1,t1;t1;t2;t3;t3,s4_t1;s3_t1;s2_t2;s5_t3;s1_t3,5,3,542.20037,12.948,"{""target1"":[{""id"":""source4"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source5"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",2,1,1,4,3,2,5,1,1,1,2,3,3,FALSE,FALSE,TRUE,FALSE,3,5,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,8,2.560941336,13.237,0.289
58343,AUAN582MLI96N,10d,10,start_s1;s1_t1;start_s2;s2_t2;start_s3;s3_t3;start_s1;s1_t4;start_s3;s3_t5,5,source1_to_target1;source2_to_target2;source3_to_target3;source1_to_target4;source3_to_target5,source1;source2;source3;source1;source3,target1;target2;target3;target4;target5,5,s1_t1;s2_t2;s3_t3;s1_t4;s3_t5,s1;s2;s3;s1;s3,t1;t2;t3;t4;t5,s1_t1;s2_t2;s3_t3;s1_t4;s3_t5,5,4,12.81031,12.81031,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source2"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":4}],""target4"":[{""id"":""source1"",""clone"":3}],""target5"":[{""id"":""source3"",""clone"":3}]}",0,1,1,1,2,3,1,3,1,2,3,4,5,FALSE,FALSE,TRUE,FALSE,5,3,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,2,2.550250315,12.813,0.00269
58356,AUAN582MLI96N,1d,1,start_s2;s2_t5;start_s3;s3_t4;start_s3;s3_t1;start_s1;s1_t2;start_s2;return_s2;start_s1;s1_t3,5,source2_to_target5;source3_to_target4;source3_to_target1;source1_to_target2;source1_to_target3,source2;source3;source3;source1;source1,target5;target4;target1;target2;target3,5,s2_t5;s3_t4;s3_t1;s1_t2;s1_t3,s2;s3;s3;s1;s1,t5;t4;t1;t2;t3,s2_t5;s3_t4;s3_t1;s1_t2;s1_t3,5,4,12.81031,45.50319,"{""target1"":[{""id"":""source3"",""clone"":3}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":3}],""target4"":[{""id"":""source3"",""clone"":4}],""target5"":[{""id"":""source2"",""clone"":4}]}",2,1,1,2,3,3,1,1,5,4,1,2,3,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,FALSE,TRUE,1,Target Partial Focus,1,Target Focus,2,3.817782433,46.013,0.50981
58371,AUAN582MLI96N,2d,2,start_s2;s2_t3;start_s2;s2_t5;start_s3;s3_t4;start_s1;s1_t1;start_s1;s1_t2,5,source2_to_target3;source2_to_target5;source3_to_target4;source1_to_target1;source1_to_target2,source2;source2;source3;source1;source1,target3;target5;target4;target1;target2,5,s2_t3;s2_t5;s3_t4;s1_t1;s1_t2,s2;s2;s3;s1;s1,t3;t5;t4;t1;t2,s2_t3;s2_t5;s3_t4;s1_t1;s1_t2,5,4,12.81031,1036.95,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":3}],""target3"":[{""id"":""source2"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":4}],""target5"":[{""id"":""source2"",""clone"":3}]}",0,1,1,2,2,3,1,1,3,5,4,1,2,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,2,6.944038991,1035.611,-1.339
58384,AUAN582MLI96N,3d,3,start_s2;return_s2;start_s3;s3_t2;start_s3;return_s3;start_s3;s3_t1;start_s1;s1_t2;start_s3;s3_t3;start_s3;s3_t5;start_s2;start_s2;s2_t4,6,source3_to_target2;source3_to_target1;source1_to_target2;source3_to_target3;source3_to_target5;source2_to_target4,source3;source3;source1;source3;source3;source2,target2;target1;target2;target3;target5;target4,6,s3_t2;s3_t1;s1_t2;s3_t3;s3_t5;s2_t4,s3;s3;s1;s3;s3;s2,t2;t1;t2;t3;t5;t4,s3_t2;s3_t1;s3_t3;s3_t5;s2_t4,5,4,12.81031,29.17751,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source1"",""clone"":4}],""target3"":[{""id"":""source3"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source3"",""clone"":2}]}",2,1,1,3,3,3,3,2,2,1,3,5,4,FALSE,TRUE,FALSE,FALSE,5,2,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,2,3.373398207,29.271,0.09349
58404,AUAN582MLI96N,4d,4,start_s2;s2_t2;start_s2;s2_t3;start_s2;move_s2_from_t2_t1;start_s3;s3_t2;start_s3;s3_t4;start_s3;s3_t5;start_s2;return_s2;start_s1;s1_t1,6,source2_to_target2;source2_to_target3;source3_to_target2;source3_to_target4;source3_to_target5;source1_to_target1,source2;source2;source3;source3;source3;source1,target2;target3;target2;target4;target5;target1,7,s2_t2;s2_t3;s2_t1;s3_t2;s3_t4;s3_t5;s1_t1,s2;s2;s2;s3;s3;s3;s1,t2;t3;t1;t2;t4;t5;t1,s2_t2;s2_t3;s2_t1;s3_t4;s3_t5,5,4,12.81031,32.21069,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source2"",""clone"":3}],""target4"":[{""id"":""source3"",""clone"":3}],""target5"":[{""id"":""source3"",""clone"":2}]}",1,1,1,2,2,2,3,3,2,3,1,4,5,TRUE,FALSE,FALSE,FALSE,5,2,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,0,Source Focus,2,3.472298385,32.874,0.66331
58423,AUAN582MLI96N,5d,5,start_s1;s1_t1;start_s2;s2_t3;start_s3;s3_t4;start_s1;s1_t5;start_s3;start_s3;s3_t2,5,source1_to_target1;source2_to_target3;source3_to_target4;source1_to_target5;source3_to_target2,source1;source2;source3;source1;source3,target1;target3;target4;target5;target2,5,s1_t1;s2_t3;s3_t4;s1_t5;s3_t2,s1;s2;s3;s1;s3,t1;t3;t4;t5;t2,s1_t1;s2_t3;s3_t4;s1_t5;s3_t2,5,4,12.81031,20.72066,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":3}],""target3"":[{""id"":""source2"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":4}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,1,2,3,1,3,1,3,4,5,2,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,2,3.03113127,20.318,-0.40266
58437,AUAN582MLI96N,7d,7,start_s1;s1_t1;start_s1;s1_t3;start_s2;s2_t4;start_s3;s3_t2;start_s3;s3_t5,5,source1_to_target1;source1_to_target3;source2_to_target4;source3_to_target2;source3_to_target5,source1;source1;source2;source3;source3,target1;target3;target4;target2;target5,5,s1_t1;s1_t3;s2_t4;s3_t2;s3_t5,s1;s1;s2;s3;s3,t1;t3;t4;t2;t5,s1_t1;s1_t3;s2_t4;s3_t2;s3_t5,5,4,12.81031,10.74865,"{""target1"":[{""id"":""source1"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":3}],""target4"":[{""id"":""source2"",""clone"":4}],""target5"":[{""id"":""source3"",""clone"":3}]}",2,1,1,1,1,2,3,3,1,3,4,2,5,TRUE,FALSE,FALSE,FALSE,5,3,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,2,2.374780165,11.039,0.29035
58450,AUAN582MLI96N,8d,8,start_s1;return_s1;start_s1;s1_t3;start_s1;s1_t5;start_s3;s3_t4;start_s3;start_s3;s3_t2;start_s1;return_s1;start_s2;s2_t1,5,source1_to_target3;source1_to_target5;source3_to_target4;source3_to_target2;source2_to_target1,source1;source1;source3;source3;source2,target3;target5;target4;target2;target1,5,s1_t3;s1_t5;s3_t4;s3_t2;s2_t1,s1;s1;s3;s3;s2,t3;t5;t4;t2;t1,s1_t3;s1_t5;s3_t4;s3_t2;s2_t1,5,4,12.81031,22.51408,"{""target1"":[{""id"":""source2"",""clone"":4}],""target2"":[{""id"":""source3"",""clone"":3}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source3"",""clone"":4}],""target5"":[{""id"":""source1"",""clone"":3}]}",2,1,1,1,1,3,3,2,3,5,4,2,1,FALSE,FALSE,FALSE,FALSE,5,3,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,2,3.114140891,21.294,-1.22008
58468,AUAN582MLI96N,9d,9,start_s3;s3_t2;start_s3;return_s3;start_s3;s3_t1;start_s2;s2_t2;start_s1;s1_t3;start_s1;s1_t4;start_s3;s3_t5,6,source3_to_target2;source3_to_target1;source2_to_target2;source1_to_target3;source1_to_target4;source3_to_target5,source3;source3;source2;source1;source1;source3,target2;target1;target2;target3;target4;target5,6,s3_t2;s3_t1;s2_t2;s1_t3;s1_t4;s3_t5,s3;s3;s2;s1;s1;s3,t2;t1;t2;t3;t4;t5,s3_t2;s3_t1;s1_t3;s1_t4;s3_t5,5,4,12.81031,20.86343,"{""target1"":[{""id"":""source3"",""clone"":4}],""target2"":[{""id"":""source2"",""clone"":4}],""target3"":[{""id"":""source1"",""clone"":4}],""target4"":[{""id"":""source1"",""clone"":3}],""target5"":[{""id"":""source3"",""clone"":3}]}",2,1,1,3,3,1,1,3,2,1,3,4,5,FALSE,FALSE,FALSE,FALSE,5,2,0,0,FALSE,FALSE,0,TRUE,FALSE,1,Target Partial Focus,1,Target Focus,2,3.037997866,20.4,-0.46343
58485,AUCHGHY1IKZZK,10b,10,start_s1;s1_t1;start_s3;s3_t2;start_s2;s2_t2;start_s4;s4_t3;start_s5;s5_t3,5,source1_to_target1;source3_to_target2;source2_to_target2;source4_to_target3;source5_to_target3,source1;source3;source2;source4;source5,target1;target2;target2;target3;target3,5,s1_t1;s3_t2;s2_t2;s4_t3;s5_t3,s1;s3;s2;s4;s5,t1;t2;t2;t3;t3,s1_t1;s3_t2;s2_t2;s4_t3;s5_t3,5,2,283.211655,6.953335,"{""target1"":[{""id"":""source1"",""sub"":""1""}],""target2"":[{""id"":""source3"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}],""target3"":[{""id"":""source4"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",0,1,1,1,3,2,4,5,1,2,2,3,3,FALSE,FALSE,TRUE,FALSE,3,5,0,1,TRUE,FALSE,1,FALSE,FALSE,0,Target Focus,0,Target Focus,6,1.939221401,7.64,0.686665
58498,AUCHGHY1IKZZK,1b,1,start_s1;s1_t3;start_s5;s5_t2;start_s4;s4_t3;start_s2;s2_t1;start_s3;s3_t1,5,source1_to_target3;source5_to_target2;source4_to_target3;source2_to_target1;source3_to_target1,source1;source5;source4;source2;source3,target3;target2;target3;target1;target1,5,s1_t3;s5_t2;s4_t3;s2_t1;s3_t1,s1;s5;s4;s2;s3,t3;t2;t3;t1;t1,s1_t3;s5_t2;s4_t3;s2_t1;s3_t1,5,2,283.211655,27.93915,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,5,4,2,3,3,2,3,1,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,6,3.330028931,28.518,0.57885
58511,AUCHGHY1IKZZK,2b,2,start_s5;s5_t2;start_s4;s4_t2;start_s2;return_s2;start_s3;s3_t1;start_s2;s2_t3;start_s1;s1_t1,5,source5_to_target2;source4_to_target2;source3_to_target1;source2_to_target3;source1_to_target1,source5;source4;source3;source2;source1,target2;target2;target1;target3;target1,5,s5_t2;s4_t2;s3_t1;s2_t3;s1_t1,s5;s4;s3;s2;s1,t2;t2;t1;t3;t1,s5_t2;s4_t2;s3_t1;s2_t3;s1_t1,5,2,283.211655,23.33165,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target3"":[{""id"":""source2"",""sub"":""1""}]}",0,1,1,5,4,3,2,1,2,2,1,3,1,FALSE,TRUE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,0,Source Focus,6,3.149810808,23.14,-0.19165
58526,AUCHGHY1IKZZK,3b,3,start_s2;s2_t1;start_s3;s3_t1;start_s4;s4_t1;start_s4;return_s4;start_s3;return_s3;start_s2;return_s2;start_s1;s1_t1;start_s2;s2_t2;start_s3;s3_t3;start_s4;s4_t2;start_s5;s5_t3,8,source2_to_target1;source3_to_target1;source4_to_target1;source1_to_target1;source2_to_target2;source3_to_target3;source4_to_target2;source5_to_target3,source2;source3;source4;source1;source2;source3;source4;source5,target1;target1;target1;target1;target2;target3;target2;target3,8,s2_t1;s3_t1;s4_t1;s1_t1;s2_t2;s3_t3;s4_t2;s5_t3,s2;s3;s4;s1;s2;s3;s4;s5,t1;t1;t1;t1;t2;t3;t2;t3,s2_t1;s3_t1;s4_t1;s1_t1;s5_t3,5,2,283.211655,90.64664,"{""target1"":[{""id"":""source1"",""sub"":""1""}],""target2"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target3"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",0,1,1,2,3,4,1,5,1,1,1,1,3,FALSE,FALSE,TRUE,FALSE,2,5,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,6,4.506968871,91.102,0.45536
58551,AUCHGHY1IKZZK,4b,4,start_s3;s3_t1;start_s2;s2_t1;start_s4;s4_t2;start_s5;s5_t3;start_s1;s1_t3,5,source3_to_target1;source2_to_target1;source4_to_target2;source5_to_target3;source1_to_target3,source3;source2;source4;source5;source1,target1;target1;target2;target3;target3,5,s3_t1;s2_t1;s4_t2;s5_t3;s1_t3,s3;s2;s4;s5;s1,t1;t1;t2;t3;t3,s3_t1;s2_t1;s4_t2;s5_t3;s1_t3,5,2,283.211655,10.82661,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source5"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",0,1,1,3,2,4,5,1,1,1,2,3,3,FALSE,FALSE,TRUE,FALSE,3,5,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,6,2.382006993,10.829,0.00239
